ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-98-5p,MIMAT0000096,CRYBG1,202,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,AK2,204,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,AK4,205,PAR-CLIP,23446348|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,AMD1,262,HITS-CLIP,23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,BIRC3,330,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,FAS,355,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,AQP6,363,PAR-CLIP,27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,ARCN1,372,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,RND3,390,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ARRB1,408,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZFHX3,463,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ATP7B,540,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,BACH1,571,PAR-CLIP,20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,CCND1,595,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,BCL2,596,Luciferase reporter assay//Western blot,27422937,Unspecified
hsa-mir-98-5p,MIMAT0000096,BCL9,607,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CFB,629,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,POLR3D,661,HITS-CLIP,23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZFP36L1,677,qRT-PCR,17942906,Unspecified
hsa-mir-98-5p,MIMAT0000096,C3,718,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PTTG1IP,754,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CA9,768,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CALCB,797,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CALU,813,PAR-CLIP,20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,CASP3,836,Luciferase reporter assay//qRT-PCR//Western blot,26367177,Unspecified
hsa-mir-98-5p,MIMAT0000096,CBL,867,Microarray//qRT-PCR//Western blot,23434382,Unspecified
hsa-mir-98-5p,MIMAT0000096,CCNA2,890,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CCND2,894,GFP reporter assay,26840039,Unspecified
hsa-mir-98-5p,MIMAT0000096,CCNF,899,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CCNT2,905,PAR-CLIP,21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,CD59,966,PAR-CLIP,23446348|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,CDC25A,993,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CDC34,997,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CDK7,1022,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CDKN1A,1026,Microarray//PAR-CLIP,19088304|21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,CDKN1B,1027,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CDKN2B,1030,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CEBPD,1052,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CTSC,1075,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CHD1,1105,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CHD4,1108,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CHML,1122,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CHRNB1,1140,qRT-PCR,17942906,Unspecified
hsa-mir-98-5p,MIMAT0000096,CHUK,1147,Luciferase reporter assay,25623956,Unspecified
hsa-mir-98-5p,MIMAT0000096,AP1S1,1174,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,COL8A1,1295,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,SLC31A1,1317,Luciferase reporter assay,27270317,Unspecified
hsa-mir-98-5p,MIMAT0000096,COX6B1,1340,HITS-CLIP,23706177,Unspecified
hsa-mir-98-5p,MIMAT0000096,COX10,1352,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CPOX,1371,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CRKL,1399,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CRX,1406,PAR-CLIP,26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,CRY2,1408,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,CTNND1,1500,Luciferase reporter assay,26263183,Unspecified
hsa-mir-98-5p,MIMAT0000096,CTPS1,1503,HITS-CLIP,23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,CYP19A1,1588,Luciferase reporter assay//qRT-PCR//Western blot,22492871|25496461,Unspecified
hsa-mir-98-5p,MIMAT0000096,DDX10,1662,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CYB5R3,1727,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,DNA2,1763,PAR-CLIP,23446348,Unspecified
hsa-mir-98-5p,MIMAT0000096,DNAH9,1770,HITS-CLIP,23706177,Unspecified
hsa-mir-98-5p,MIMAT0000096,DPAGT1,1798,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ARID3A,1820,Microarray//PAR-CLIP,19088304|23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,HBEGF,1839,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ECM2,1842,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,DUSP1,1843,PAR-CLIP,21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,DUSP9,1852,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,DVL3,1857,PAR-CLIP,23446348,Unspecified
hsa-mir-98-5p,MIMAT0000096,E2F1,1869,Luciferase reporter assay,19528081,Unspecified
hsa-mir-98-5p,MIMAT0000096,E2F2,1870,ChIP//Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,19528081,Unspecified
hsa-mir-98-5p,MIMAT0000096,E2F4,1874,CLASH,23622248,Unspecified
hsa-mir-98-5p,MIMAT0000096,E2F5,1875,Immunofluorescence//Immunoprecipitaion//Luciferase reporter assay//qRT-PCR//Western blot,25422988,Unspecified
hsa-mir-98-5p,MIMAT0000096,E2F6,1876,Microarray//PAR-CLIP,19088304|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,EDN1,1906,Luciferase reporter assay//PAR-CLIP,23592263|26098770,Unspecified
hsa-mir-98-5p,MIMAT0000096,EIF2S3,1968,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,EIF4G2,1982,PAR-CLIP,23592263|21572407|27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,EPHA4,2043,PAR-CLIP,21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,NR2F6,2063,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,EZH2,2146,Immunoblot//Immunohistochemistry//Luciferase reporter assay//Microarray//Northern blot//qRT-PCR//Western blot,19818710|21368858|27890434,Unspecified
hsa-mir-98-5p,MIMAT0000096,FKBP3,2287,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,FOXO1,2308,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,FMO4,2329,HITS-CLIP,23824327,Unspecified
hsa-mir-98-5p,MIMAT0000096,FPR1,2357,HITS-CLIP,23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,FXN,2395,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,GABPB1,2553,HITS-CLIP//PAR-CLIP,23592263|23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,GABRE,2564,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,GALNT2,2590,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,GATA6,2627,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,GATM,2628,PAR-CLIP,26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,NR6A1,2649,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,GCNT2,2651,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,GLO1,2739,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,GNA12,2768,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,GNG5,2787,Microarray//PAR-CLIP,19088304|20371350|27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,GOLGA4,2803,PAR-CLIP,20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,GPR37,2861,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,MKNK2,2872,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CXCL2,2920,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H1C,3006,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H2BD,3017,Microarray//PAR-CLIP,19088304|24398324|23446348,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIVEP1,3096,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HK2,3099,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,19088304|28025745,Unspecified
hsa-mir-98-5p,MIMAT0000096,HMGA1,3159,HITS-CLIP//Microarray//PAR-CLIP,19088304|23592263|23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,HMMR,3161,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ICAM1,3383,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,IFI16,3428,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,IFNAR1,3454,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,IFNGR1,3459,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,IGF1,3479,Luciferase reporter assay//qRT-PCR//Western blot,26722410,Unspecified
hsa-mir-98-5p,MIMAT0000096,IGF1R,3480,PAR-CLIP,23592263|24398324|23446348|21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,IL6,3569,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,19088304|26367177|26587789,Unspecified
hsa-mir-98-5p,MIMAT0000096,IL6R,3570,Microarray//PAR-CLIP,19088304|27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,CXCL8,3576,PAR-CLIP,26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,IL10,3586,Luciferase reporter assay//qRT-PCR//Western blot,26367177|27605397,Unspecified
hsa-mir-98-5p,MIMAT0000096,IL13,3596,Luciferase reporter assay//Reporter assay,21616524,Unspecified
hsa-mir-98-5p,MIMAT0000096,TNFRSF9,3604,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,IMPDH1,3614,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ITGA3,3675,HITS-CLIP,23706177|23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,ITGA5,3678,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ITGB3,3690,CLASH//Luciferase reporter assay//qRT-PCR//Western blot,23622248|26445551,Unspecified
hsa-mir-98-5p,MIMAT0000096,KCNJ15,3772,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,KPNA5,3841,HITS-CLIP//PAR-CLIP,24398324|23446348|21572407|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,LAMC1,3915,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,LIFR,3977,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,FADS3,3995,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,LMO7,4008,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,LTBR,4055,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,LYN,4067,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,MXD1,4084,PAR-CLIP,21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,SMAD7,4092,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,MAGEA2,4101,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,MAGEA3,4102,PAR-CLIP,27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,MAGEA6,4105,Microarray//PAR-CLIP,19088304|27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,MAGEA12,4111,PAR-CLIP,27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,MAGEB2,4113,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CD46,4179,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,MDM4,4194,PAR-CLIP,23592263|24398324,Unspecified
hsa-mir-98-5p,MIMAT0000096,MEF2D,4209,PAR-CLIP,26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,MEIS1,4211,qRT-PCR,17942906,Unspecified
hsa-mir-98-5p,MIMAT0000096,MEIS3P1,4213,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,MITF,4286,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,MPL,4352,Luciferase reporter assay,20445018,Unspecified
hsa-mir-98-5p,MIMAT0000096,ABCC1,4363,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,MYC,4609,ChIP//Luciferase reporter assay//Microarray//Northern blot//qRT-PCR//TRAP,19528081|17942906|19088304|24510096,Unspecified
hsa-mir-98-5p,MIMAT0000096,NAP1L1,4673,HITS-CLIP,19536157,Unspecified
hsa-mir-98-5p,MIMAT0000096,NEK3,4752,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,NFIL3,4783,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,NFKB2,4791,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,NNMT,4837,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CNOT4,4850,qRT-PCR,17942906,Unspecified
hsa-mir-98-5p,MIMAT0000096,NPR3,4883,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SLC11A2,4891,HITS-CLIP//PAR-CLIP,23592263|23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,NRAS,4893,Immunofluorescence//In situ hybridization//Microarray//qRT-PCR//Western blot,19088304|26244871,Unspecified
hsa-mir-98-5p,MIMAT0000096,ROR1,4919,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,NUCB2,4925,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,NUP98,4928,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,OLR1,4973,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,OPRL1,4987,PAR-CLIP,22012620,Unspecified
hsa-mir-98-5p,MIMAT0000096,OXA1L,5018,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,P2RX5,5026,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PAFAH2,5051,HITS-CLIP,19536157,Unspecified
hsa-mir-98-5p,MIMAT0000096,PAK1,5058,Luciferase reporter assay,26884926,Unspecified
hsa-mir-98-5p,MIMAT0000096,PBX2,5089,PAR-CLIP,26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,PBX3,5090,Luciferase reporter assay//qRT-PCR//Western blot,28124208,Unspecified
hsa-mir-98-5p,MIMAT0000096,CDK17,5128,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PDGFB,5155,PAR-CLIP,27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,PDHB,5162,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PHKA1,5255,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PIGC,5279,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PIK3C3,5289,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PLAG1,5324,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PLAGL1,5325,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PLAGL2,5326,Microarray//PAR-CLIP,19088304|23592263|26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,PLCG2,5336,PAR-CLIP,24398324|23446348,Unspecified
hsa-mir-98-5p,MIMAT0000096,PLOD2,5352,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PMAIP1,5366,Microarray//PAR-CLIP,19088304|23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,POLR2D,5433,PAR-CLIP,23592263|21572407|26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,POU2F1,5451,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PPAT,5471,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PPP2R2A,5520,PAR-CLIP,23446348,Unspecified
hsa-mir-98-5p,MIMAT0000096,PPP4C,5531,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PRIM2,5558,HITS-CLIP,23706177,Unspecified
hsa-mir-98-5p,MIMAT0000096,PRKAA2,5563,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,MAPK6,5597,PAR-CLIP,21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,MAP2K7,5609,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,THAP12,5612,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PSMD11,5717,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,QDPR,5860,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,RABGGTB,5876,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,RDX,5962,PAR-CLIP,23446348|21572407|26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,REL,5966,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,RFC2,5982,HITS-CLIP,23706177,Unspecified
hsa-mir-98-5p,MIMAT0000096,RGS16,6004,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,RHD,6007,HITS-CLIP//PAR-CLIP,23592263|23706177|23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,MRPL12,6182,Microarray//PAR-CLIP,19088304|23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,RPS6KB1,6198,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,RPS6KB2,6199,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,RRAD,6236,PAR-CLIP,22012620,Unspecified
hsa-mir-98-5p,MIMAT0000096,RRM1,6240,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,RRM2,6241,PAR-CLIP,21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,S100A8,6279,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ATXN2,6311,HITS-CLIP,23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,CCL2,6347,ELISA//Luciferase reporter assay//qRT-PCR//Western blot,26126865,Unspecified
hsa-mir-98-5p,MIMAT0000096,CCL5,6352,ELISA//Luciferase reporter assay//qRT-PCR//Western blot,20589685|26126865,Unspecified
hsa-mir-98-5p,MIMAT0000096,SLC2A3,6515,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SLC20A1,6574,Microarray//PAR-CLIP//qRT-PCR,17942906|19088304|23592263|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,SMARCA4,6597,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SMARCC1,6599,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SNRPA1,6627,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SNRPC,6631,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SOAT1,6646,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SOD2,6648,PAR-CLIP,22012620,Unspecified
hsa-mir-98-5p,MIMAT0000096,CAPN15,6650,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SORD,6652,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SOX4,6659,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ST5,6764,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,STAT2,6773,HITS-CLIP,23706177,Unspecified
hsa-mir-98-5p,MIMAT0000096,STK4,6789,PAR-CLIP,23446348,Unspecified
hsa-mir-98-5p,MIMAT0000096,STRN,6801,PAR-CLIP,24398324|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,STX3,6809,PAR-CLIP,27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,SUOX,6821,PAR-CLIP,21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,SUPV3L1,6832,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SURF4,6836,PAR-CLIP,20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,SUV39H1,6839,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SYT1,6857,PAR-CLIP,26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,TAF5,6877,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TARBP2,6895,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TEAD1,7003,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TEAD4,7004,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TFAP2A,7020,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TFPI,7035,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TGFBR1,7046,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TGFBR3,7049,PAR-CLIP,21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,THBS1,7057,Microarray//PAR-CLIP//qRT-PCR,17942906|19088304|24398324,Unspecified
hsa-mir-98-5p,MIMAT0000096,KLF10,7071,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TRAPPC10,7109,PAR-CLIP,26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,TNS1,7145,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TRAF1,7185,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TUBB2A,7280,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,UBE2D3,7323,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SUMO1,7341,PAR-CLIP,24398324,Unspecified
hsa-mir-98-5p,MIMAT0000096,VCL,7414,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,WNT10B,7480,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,XK,7504,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,YWHAZ,7534,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZFX,7543,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZNF8,7554,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZNF28,7576,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZNF74,7625,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZKSCAN8,7745,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZNF200,7752,Microarray//PAR-CLIP,19088304|21572407|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZNF202,7753,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZFAND5,7763,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PXDN,7837,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SCG2,7857,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,FZD3,7976,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,MLLT10,8028,PAR-CLIP,23592263|27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,KMT2D,8085,PAR-CLIP,24398324|21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,HMGA2,8091,HITS-CLIP//Luciferase reporter assay//Microarray//Northern blot//PAR-CLIP//qRT-PCR//Western blot,17222355|19088304|20371350|21572407|24392454|26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,COIL,8161,Microarray//PAR-CLIP,19088304|23446348|21572407|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,NCOA3,8202,Luciferase reporter assay//Microarray//PAR-CLIP,19528081|19088304|24398324|26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,PUDP,8226,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SMC1A,8243,PAR-CLIP,23446348|21572407|20371350|26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,ARID1A,8289,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PICALM,8301,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,FZD9,8326,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H2AC,8334,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H2BG,8339,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H2BL,8340,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H2BF,8343,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H2BE,8344,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H2BH,8345,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H2BI,8346,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H2BC,8347,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H2BO,8348,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H3D,8351,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST1H4H,8365,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST2H4A,8370,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,SPARCL1,8404,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,DYRK3,8444,PAR-CLIP,26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,DYRK2,8445,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,TPST2,8459,Microarray,19088304,Unspecified
